,Sensitivity,Specificity,Positive Predictive Value,Negative Predictive Value,False Positive Rate,False Negative Rate,False Discovery Rate,Accuracy,Matthews Correlation Coefficient,Youden's Index
694,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
695,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
696,0.2620689655172414,0.9977011494252873,0.9743589743589743,0.8022181146025879,0.0022988505747126436,0.7379310344827587,0.02564102564102564,0.8137931034482758,0.44914532131736534,0.25977011494252866
697,0.25517241379310346,0.9977011494252873,0.9736842105263158,0.8007380073800738,0.0022988505747126436,0.7448275862068966,0.02631578947368421,0.8120689655172414,0.44252785864562,0.2528735632183907
698,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
699,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
700,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
701,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
702,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
703,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
704,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
705,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
706,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
707,0.27586206896551724,1.0,1.0,0.8055555555555556,0.0,0.7241379310344828,0.0,0.8189655172413793,0.47140452079103173,0.27586206896551735
708,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
709,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
710,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
711,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
712,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
713,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
714,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
715,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
716,0.27586206896551724,0.9977011494252873,0.975609756097561,0.8051948051948052,0.0022988505747126436,0.7241379310344828,0.024390243902439025,0.8172413793103448,0.46216816065298133,0.27356321839080455
717,0.2482758620689655,0.9954022988505747,0.9473684210526315,0.7988929889298892,0.004597701149425287,0.7517241379310344,0.05263157894736842,0.8086206896551724,0.426435936513052,0.2436781609195402
718,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
719,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
720,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
721,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
722,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
723,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
724,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
725,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
